pizza_id,Size,Dough,MainFlavor,SecondFlavor,typeFlavor,price
1513,Média,Fina,Frango com Barbecue,4 Queijos,Super Premium,72.9
1514,Média,Fina,Frango com Barbecue,América,Super Premium,72.9
1515,Média,Fina,Frango com Barbecue,Napolitana,Super Premium,72.9
1516,Média,Fina,Frango com Barbecue,Presunto,Super Premium,72.9
1517,Média,Fina,Frango com Barbecue,Pepperoni,Super Premium,72.9
1518,Média,Fina,Frango com Barbecue,Margherita,Super Premium,72.9
1519,Média,Fina,Frango com Barbecue,Pizza de Queijo,Super Premium,72.9
1520,Média,Fina,Frango com Barbecue,Corn & Bacon,Super Premium,72.9
1521,Média,Fina,Frango com Barbecue,Calabresa,Super Premium,72.9
1522,Média,Fina,Frango com Barbecue,Frango com Requeijão,Super Premium,72.9
1523,Média,Fina,Frango com Barbecue,3 Queijos,Super Premium,72.9
1524,Média,Fina,Meat & Bacon,Meat & Bacon,Super Premium,72.9
1525,Média,Fina,Meat & Bacon,Extravaganzza®,Super Premium,72.9
1526,Média,Fina,Meat & Bacon,Veggie®,Super Premium,72.9
1527,Média,Fina,Meat & Bacon,Portuguesa,Super Premium,72.9
1528,Média,Fina,Meat & Bacon,Pepperrock,Super Premium,72.9
1529,Média,Fina,Meat & Bacon,Frango Grelhado,Super Premium,72.9
1530,Média,Fina,Meat & Bacon,Frango com Cream Cheese,Super Premium,72.9
1531,Média,Fina,Meat & Bacon,Egg & Bacon,Super Premium,72.9
1532,Média,Fina,Meat & Bacon,Catuperoni,Super Premium,72.9
1533,Média,Fina,Meat & Bacon,Calabresa Especial,Super Premium,72.9
1534,Média,Fina,Meat & Bacon,Búfala La Bianca,Super Premium,72.9
1535,Média,Fina,Meat & Bacon,Bauru,Super Premium,72.9
1536,Média,Fina,Meat & Bacon,4 Queijos,Super Premium,72.9
1537,Média,Fina,Meat & Bacon,América,Super Premium,72.9
1538,Média,Fina,Meat & Bacon,Napolitana,Super Premium,72.9
1539,Média,Fina,Meat & Bacon,Presunto,Super Premium,72.9
1540,Média,Fina,Meat & Bacon,Pepperoni,Super Premium,72.9
1541,Média,Fina,Meat & Bacon,Margherita,Super Premium,72.9
1542,Média,Fina,Meat & Bacon,Pizza de Queijo,Super Premium,72.9
1543,Média,Fina,Meat & Bacon,Corn & Bacon,Super Premium,72.9
1544,Média,Fina,Meat & Bacon,Calabresa,Super Premium,72.9
1545,Média,Fina,Meat & Bacon,Frango com Requeijão,Super Premium,72.9
1546,Média,Fina,Meat & Bacon,3 Queijos,Super Premium,72.9
1547,Média,Fina,Extravaganzza®,Extravaganzza®,Super Premium,72.9
1548,Média,Fina,Extravaganzza®,Veggie®,Super Premium,72.9
1549,Média,Fina,Extravaganzza®,Portuguesa,Super Premium,72.9
1550,Média,Fina,Extravaganzza®,Pepperrock,Super Premium,72.9
1551,Média,Fina,Extravaganzza®,Frango Grelhado,Super Premium,72.9
1552,Média,Fina,Extravaganzza®,Frango com Cream Cheese,Super Premium,72.9
1553,Média,Fina,Extravaganzza®,Egg & Bacon,Super Premium,72.9
1554,Média,Fina,Extravaganzza®,Catuperoni,Super Premium,72.9
1555,Média,Fina,Extravaganzza®,Calabresa Especial,Super Premium,72.9
1556,Média,Fina,Extravaganzza®,Búfala La Bianca,Super Premium,72.9
1557,Média,Fina,Extravaganzza®,Bauru,Super Premium,72.9
1558,Média,Fina,Extravaganzza®,4 Queijos,Super Premium,72.9
1559,Média,Fina,Extravaganzza®,América,Super Premium,72.9
1560,Média,Fina,Extravaganzza®,Napolitana,Super Premium,72.9
1561,Média,Fina,Extravaganzza®,Presunto,Super Premium,72.9
1562,Média,Fina,Extravaganzza®,Pepperoni,Super Premium,72.9
1563,Média,Fina,Extravaganzza®,Margherita,Super Premium,72.9
1564,Média,Fina,Extravaganzza®,Pizza de Queijo,Super Premium,72.9
1565,Média,Fina,Extravaganzza®,Corn & Bacon,Super Premium,72.9
1566,Média,Fina,Extravaganzza®,Calabresa,Super Premium,72.9
1567,Média,Fina,Extravaganzza®,Frango com Requeijão,Super Premium,72.9
1568,Média,Fina,Extravaganzza®,3 Queijos,Super Premium,72.9
1569,Média,Fina,Veggie®,Veggie®,Super Premium,72.9
1570,Média,Fina,Veggie®,Portuguesa,Super Premium,72.9
1571,Média,Fina,Veggie®,Pepperrock,Super Premium,72.9
1572,Média,Fina,Veggie®,Frango Grelhado,Super Premium,72.9
1573,Média,Fina,Veggie®,Frango com Cream Cheese,Super Premium,72.9
1574,Média,Fina,Veggie®,Egg & Bacon,Super Premium,72.9
1575,Média,Fina,Veggie®,Catuperoni,Super Premium,72.9
1576,Média,Fina,Veggie®,Calabresa Especial,Super Premium,72.9
1577,Média,Fina,Veggie®,Búfala La Bianca,Super Premium,72.9
1578,Média,Fina,Veggie®,Bauru,Super Premium,72.9
1579,Média,Fina,Veggie®,4 Queijos,Super Premium,72.9
1580,Média,Fina,Veggie®,América,Super Premium,72.9
1581,Média,Fina,Veggie®,Napolitana,Super Premium,72.9
1582,Média,Fina,Veggie®,Presunto,Super Premium,72.9
1583,Média,Fina,Veggie®,Pepperoni,Super Premium,72.9
1584,Média,Fina,Veggie®,Margherita,Super Premium,72.9
1585,Média,Fina,Veggie®,Pizza de Queijo,Super Premium,72.9
1586,Média,Fina,Veggie®,Corn & Bacon,Super Premium,72.9
1587,Média,Fina,Veggie®,Calabresa,Super Premium,72.9
1588,Média,Fina,Veggie®,Frango com Requeijão,Super Premium,72.9
1589,Média,Fina,Veggie®,3 Queijos,Super Premium,72.9
1590,Média,Fina,Portuguesa,Portuguesa,Super Premium,72.9
1591,Média,Fina,Portuguesa,Pepperrock,Super Premium,72.9
1592,Média,Fina,Portuguesa,Frango Grelhado,Super Premium,72.9
1593,Média,Fina,Portuguesa,Frango com Cream Cheese,Super Premium,72.9
1594,Média,Fina,Portuguesa,Egg & Bacon,Super Premium,72.9
1595,Média,Fina,Portuguesa,Catuperoni,Super Premium,72.9
1596,Média,Fina,Portuguesa,Calabresa Especial,Super Premium,72.9
1597,Média,Fina,Portuguesa,Búfala La Bianca,Super Premium,72.9
1598,Média,Fina,Portuguesa,Bauru,Super Premium,72.9
1599,Média,Fina,Portuguesa,4 Queijos,Super Premium,72.9
1600,Média,Fina,Portuguesa,América,Super Premium,72.9
1601,Média,Fina,Portuguesa,Napolitana,Super Premium,72.9
1602,Média,Fina,Portuguesa,Presunto,Super Premium,72.9
1603,Média,Fina,Portuguesa,Pepperoni,Super Premium,72.9
1604,Média,Fina,Portuguesa,Margherita,Super Premium,72.9
1605,Média,Fina,Portuguesa,Pizza de Queijo,Super Premium,72.9
1606,Média,Fina,Portuguesa,Corn & Bacon,Super Premium,72.9
1607,Média,Fina,Portuguesa,Calabresa,Super Premium,72.9
1608,Média,Fina,Portuguesa,Frango com Requeijão,Super Premium,72.9
1609,Média,Fina,Portuguesa,3 Queijos,Super Premium,72.9
1610,Média,Fina,Pepperrock,Pepperrock,Super Premium,72.9
1611,Média,Fina,Pepperrock,Frango Grelhado,Super Premium,72.9
1612,Média,Fina,Pepperrock,Frango com Cream Cheese,Super Premium,72.9
1613,Média,Fina,Pepperrock,Egg & Bacon,Super Premium,72.9
1614,Média,Fina,Pepperrock,Catuperoni,Super Premium,72.9
1615,Média,Fina,Pepperrock,Calabresa Especial,Super Premium,72.9
1616,Média,Fina,Pepperrock,Búfala La Bianca,Super Premium,72.9
1617,Média,Fina,Pepperrock,Bauru,Super Premium,72.9
1618,Média,Fina,Pepperrock,4 Queijos,Super Premium,72.9
1619,Média,Fina,Pepperrock,América,Super Premium,72.9
1620,Média,Fina,Pepperrock,Napolitana,Super Premium,72.9
1621,Média,Fina,Pepperrock,Presunto,Super Premium,72.9
1622,Média,Fina,Pepperrock,Pepperoni,Super Premium,72.9
1623,Média,Fina,Pepperrock,Margherita,Super Premium,72.9
1624,Média,Fina,Pepperrock,Pizza de Queijo,Super Premium,72.9
1625,Média,Fina,Pepperrock,Corn & Bacon,Super Premium,72.9
1626,Média,Fina,Pepperrock,Calabresa,Super Premium,72.9
1627,Média,Fina,Pepperrock,Frango com Requeijão,Super Premium,72.9
1628,Média,Fina,Pepperrock,3 Queijos,Super Premium,72.9
1629,Média,Fina,Frango Grelhado,Frango Grelhado,Super Premium,72.9
1630,Média,Fina,Frango Grelhado,Frango com Cream Cheese,Super Premium,72.9
1631,Média,Fina,Frango Grelhado,Egg & Bacon,Super Premium,72.9
1632,Média,Fina,Frango Grelhado,Catuperoni,Super Premium,72.9
1633,Média,Fina,Frango Grelhado,Calabresa Especial,Super Premium,72.9
1634,Média,Fina,Frango Grelhado,Búfala La Bianca,Super Premium,72.9
1635,Média,Fina,Frango Grelhado,Bauru,Super Premium,72.9
1636,Média,Fina,Frango Grelhado,4 Queijos,Super Premium,72.9
1637,Média,Fina,Frango Grelhado,América,Super Premium,72.9
1638,Média,Fina,Frango Grelhado,Napolitana,Super Premium,72.9
1639,Média,Fina,Frango Grelhado,Presunto,Super Premium,72.9
1640,Média,Fina,Frango Grelhado,Pepperoni,Super Premium,72.9
1641,Média,Fina,Frango Grelhado,Margherita,Super Premium,72.9
1642,Média,Fina,Frango Grelhado,Pizza de Queijo,Super Premium,72.9
1643,Média,Fina,Frango Grelhado,Corn & Bacon,Super Premium,72.9
1644,Média,Fina,Frango Grelhado,Calabresa,Super Premium,72.9
1645,Média,Fina,Frango Grelhado,Frango com Requeijão,Super Premium,72.9
1646,Média,Fina,Frango Grelhado,3 Queijos,Super Premium,72.9
1647,Média,Fina,Frango com Cream Cheese,Frango com Cream Cheese,Premium,66.9
1648,Média,Fina,Frango com Cream Cheese,Egg & Bacon,Premium,66.9
1649,Média,Fina,Frango com Cream Cheese,Catuperoni,Premium,66.9
1650,Média,Fina,Frango com Cream Cheese,Calabresa Especial,Premium,66.9
1651,Média,Fina,Frango com Cream Cheese,Búfala La Bianca,Premium,66.9
1652,Média,Fina,Frango com Cream Cheese,Bauru,Premium,66.9
1653,Média,Fina,Frango com Cream Cheese,4 Queijos,Premium,66.9
1654,Média,Fina,Frango com Cream Cheese,América,Premium,66.9
1655,Média,Fina,Frango com Cream Cheese,Napolitana,Premium,66.9
1656,Média,Fina,Frango com Cream Cheese,Presunto,Premium,66.9
1657,Média,Fina,Frango com Cream Cheese,Pepperoni,Premium,66.9
1658,Média,Fina,Frango com Cream Cheese,Margherita,Premium,66.9
1659,Média,Fina,Frango com Cream Cheese,Pizza de Queijo,Premium,66.9
1660,Média,Fina,Frango com Cream Cheese,Corn & Bacon,Premium,66.9
1661,Média,Fina,Frango com Cream Cheese,Calabresa,Premium,66.9
1662,Média,Fina,Frango com Cream Cheese,Frango com Requeijão,Premium,66.9
1663,Média,Fina,Frango com Cream Cheese,3 Queijos,Premium,66.9
1664,Média,Fina,Egg & Bacon,Egg & Bacon,Premium,66.9
1665,Média,Fina,Egg & Bacon,Catuperoni,Premium,66.9
1666,Média,Fina,Egg & Bacon,Calabresa Especial,Premium,66.9
1667,Média,Fina,Egg & Bacon,Búfala La Bianca,Premium,66.9
1668,Média,Fina,Egg & Bacon,Bauru,Premium,66.9
1669,Média,Fina,Egg & Bacon,4 Queijos,Premium,66.9
1670,Média,Fina,Egg & Bacon,América,Premium,66.9
1671,Média,Fina,Egg & Bacon,Napolitana,Premium,66.9
1672,Média,Fina,Egg & Bacon,Presunto,Premium,66.9
1673,Média,Fina,Egg & Bacon,Pepperoni,Premium,66.9
1674,Média,Fina,Egg & Bacon,Margherita,Premium,66.9
1675,Média,Fina,Egg & Bacon,Pizza de Queijo,Premium,66.9
1676,Média,Fina,Egg & Bacon,Corn & Bacon,Premium,66.9
1677,Média,Fina,Egg & Bacon,Calabresa,Premium,66.9
1678,Média,Fina,Egg & Bacon,Frango com Requeijão,Premium,66.9
1679,Média,Fina,Egg & Bacon,3 Queijos,Premium,66.9
1680,Média,Fina,Catuperoni,Catuperoni,Premium,66.9
1681,Média,Fina,Catuperoni,Calabresa Especial,Premium,66.9
1682,Média,Fina,Catuperoni,Búfala La Bianca,Premium,66.9
1683,Média,Fina,Catuperoni,Bauru,Premium,66.9
1684,Média,Fina,Catuperoni,4 Queijos,Premium,66.9
1685,Média,Fina,Catuperoni,América,Premium,66.9
1686,Média,Fina,Catuperoni,Napolitana,Premium,66.9
1687,Média,Fina,Catuperoni,Presunto,Premium,66.9
1688,Média,Fina,Catuperoni,Pepperoni,Premium,66.9
1689,Média,Fina,Catuperoni,Margherita,Premium,66.9
1690,Média,Fina,Catuperoni,Pizza de Queijo,Premium,66.9
1691,Média,Fina,Catuperoni,Corn & Bacon,Premium,66.9
1692,Média,Fina,Catuperoni,Calabresa,Premium,66.9
1693,Média,Fina,Catuperoni,Frango com Requeijão,Premium,66.9
1694,Média,Fina,Catuperoni,3 Queijos,Premium,66.9
1695,Média,Fina,Calabresa Especial,Calabresa Especial,Premium,66.9
1696,Média,Fina,Calabresa Especial,Búfala La Bianca,Premium,66.9
1697,Média,Fina,Calabresa Especial,Bauru,Premium,66.9
1698,Média,Fina,Calabresa Especial,4 Queijos,Premium,66.9
1699,Média,Fina,Calabresa Especial,América,Premium,66.9
1700,Média,Fina,Calabresa Especial,Napolitana,Premium,66.9
1701,Média,Fina,Calabresa Especial,Presunto,Premium,66.9
1702,Média,Fina,Calabresa Especial,Pepperoni,Premium,66.9
1703,Média,Fina,Calabresa Especial,Margherita,Premium,66.9
1704,Média,Fina,Calabresa Especial,Pizza de Queijo,Premium,66.9
1705,Média,Fina,Calabresa Especial,Corn & Bacon,Premium,66.9
1706,Média,Fina,Calabresa Especial,Calabresa,Premium,66.9
1707,Média,Fina,Calabresa Especial,Frango com Requeijão,Premium,66.9
1708,Média,Fina,Calabresa Especial,3 Queijos,Premium,66.9
1709,Média,Fina,Búfala La Bianca,Búfala La Bianca,Premium,66.9
1710,Média,Fina,Búfala La Bianca,Bauru,Premium,66.9
1711,Média,Fina,Búfala La Bianca,4 Queijos,Premium,66.9
1712,Média,Fina,Búfala La Bianca,América,Premium,66.9
1713,Média,Fina,Búfala La Bianca,Napolitana,Premium,66.9
1714,Média,Fina,Búfala La Bianca,Presunto,Premium,66.9
1715,Média,Fina,Búfala La Bianca,Pepperoni,Premium,66.9
1716,Média,Fina,Búfala La Bianca,Margherita,Premium,66.9
1717,Média,Fina,Búfala La Bianca,Pizza de Queijo,Premium,66.9
1718,Média,Fina,Búfala La Bianca,Corn & Bacon,Premium,66.9
1719,Média,Fina,Búfala La Bianca,Calabresa,Premium,66.9
1720,Média,Fina,Búfala La Bianca,Frango com Requeijão,Premium,66.9
1721,Média,Fina,Búfala La Bianca,3 Queijos,Premium,66.9
1722,Média,Fina,Bauru,Bauru,Premium,66.9
1723,Média,Fina,Bauru,4 Queijos,Premium,66.9
1724,Média,Fina,Bauru,América,Premium,66.9
1725,Média,Fina,Bauru,Napolitana,Premium,66.9
1726,Média,Fina,Bauru,Presunto,Premium,66.9
1727,Média,Fina,Bauru,Pepperoni,Premium,66.9
1728,Média,Fina,Bauru,Margherita,Premium,66.9
1729,Média,Fina,Bauru,Pizza de Queijo,Premium,66.9
1730,Média,Fina,Bauru,Corn & Bacon,Premium,66.9
1731,Média,Fina,Bauru,Calabresa,Premium,66.9
1732,Média,Fina,Bauru,Frango com Requeijão,Premium,66.9
1733,Média,Fina,Bauru,3 Queijos,Premium,66.9
1734,Média,Fina,4 Queijos,4 Queijos,Premium,66.9
1735,Média,Fina,4 Queijos,América,Premium,66.9
1736,Média,Fina,4 Queijos,Napolitana,Premium,66.9
1737,Média,Fina,4 Queijos,Presunto,Premium,66.9
1738,Média,Fina,4 Queijos,Pepperoni,Premium,66.9
1739,Média,Fina,4 Queijos,Margherita,Premium,66.9
1740,Média,Fina,4 Queijos,Pizza de Queijo,Premium,66.9
1741,Média,Fina,4 Queijos,Corn & Bacon,Premium,66.9
1742,Média,Fina,4 Queijos,Calabresa,Premium,66.9
1743,Média,Fina,4 Queijos,Frango com Requeijão,Premium,66.9
1744,Média,Fina,4 Queijos,3 Queijos,Premium,66.9
1745,Média,Fina,América,América,Premium,66.9
1746,Média,Fina,América,Napolitana,Premium,66.9
1747,Média,Fina,América,Presunto,Premium,66.9
1748,Média,Fina,América,Pepperoni,Premium,66.9
1749,Média,Fina,América,Margherita,Premium,66.9
1750,Média,Fina,América,Pizza de Queijo,Premium,66.9
1751,Média,Fina,América,Corn & Bacon,Premium,66.9
1752,Média,Fina,América,Calabresa,Premium,66.9
1753,Média,Fina,América,Frango com Requeijão,Premium,66.9
1754,Média,Fina,América,3 Queijos,Premium,66.9
1755,Média,Fina,Napolitana,Napolitana,Especialidade,60.9
1756,Média,Fina,Napolitana,Presunto,Especialidade,60.9
1757,Média,Fina,Napolitana,Pepperoni,Especialidade,60.9
1758,Média,Fina,Napolitana,Margherita,Especialidade,60.9
1759,Média,Fina,Napolitana,Pizza de Queijo,Especialidade,60.9
1760,Média,Fina,Napolitana,Corn & Bacon,Especialidade,60.9
1761,Média,Fina,Napolitana,Calabresa,Especialidade,60.9
1762,Média,Fina,Napolitana,Frango com Requeijão,Especialidade,60.9
1763,Média,Fina,Napolitana,3 Queijos,Especialidade,60.9
1764,Média,Fina,Presunto,Presunto,Especialidade,60.9
1765,Média,Fina,Presunto,Pepperoni,Especialidade,60.9
1766,Média,Fina,Presunto,Margherita,Especialidade,60.9
1767,Média,Fina,Presunto,Pizza de Queijo,Especialidade,60.9
1768,Média,Fina,Presunto,Corn & Bacon,Especialidade,60.9
1769,Média,Fina,Presunto,Calabresa,Especialidade,60.9
1770,Média,Fina,Presunto,Frango com Requeijão,Especialidade,60.9
1771,Média,Fina,Presunto,3 Queijos,Especialidade,60.9
1772,Média,Fina,Pepperoni,Pepperoni,Especialidade,60.9
1773,Média,Fina,Pepperoni,Margherita,Especialidade,60.9
1774,Média,Fina,Pepperoni,Pizza de Queijo,Especialidade,60.9
1775,Média,Fina,Pepperoni,Corn & Bacon,Especialidade,60.9
1776,Média,Fina,Pepperoni,Calabresa,Especialidade,60.9
1777,Média,Fina,Pepperoni,Frango com Requeijão,Especialidade,60.9
1778,Média,Fina,Pepperoni,3 Queijos,Especialidade,60.9
1779,Média,Fina,Margherita,Margherita,Especialidade,60.9
1780,Média,Fina,Margherita,Pizza de Queijo,Especialidade,60.9
1781,Média,Fina,Margherita,Corn & Bacon,Especialidade,60.9
1782,Média,Fina,Margherita,Calabresa,Especialidade,60.9
1783,Média,Fina,Margherita,Frango com Requeijão,Especialidade,60.9
1784,Média,Fina,Margherita,3 Queijos,Especialidade,60.9
1785,Média,Fina,Pizza de Queijo,Pizza de Queijo,Especialidade,60.9
1786,Média,Fina,Pizza de Queijo,Corn & Bacon,Especialidade,60.9
1787,Média,Fina,Pizza de Queijo,Calabresa,Especialidade,60.9
1788,Média,Fina,Pizza de Queijo,Frango com Requeijão,Especialidade,60.9
1789,Média,Fina,Pizza de Queijo,3 Queijos,Especialidade,60.9
1790,Média,Fina,Corn & Bacon,Corn & Bacon,Especialidade,60.9
1791,Média,Fina,Corn & Bacon,Calabresa,Especialidade,60.9
1792,Média,Fina,Corn & Bacon,Frango com Requeijão,Especialidade,60.9
1793,Média,Fina,Corn & Bacon,3 Queijos,Especialidade,60.9
1794,Média,Fina,Calabresa,Calabresa,Especialidade,60.9
1795,Média,Fina,Calabresa,Frango com Requeijão,Especialidade,60.9
1796,Média,Fina,Calabresa,3 Queijos,Especialidade,60.9
1797,Média,Fina,Frango com Requeijão,Frango com Requeijão,Especialidade,60.9
1798,Média,Fina,Frango com Requeijão,3 Queijos,Especialidade,60.9
1799,Média,Fina,3 Queijos,3 Queijos,Especialidade,60.9
1800,Grande,Fina,Frango com Barbecue,Frango com Barbecue,Super Premium,84.9
1801,Grande,Fina,Frango com Barbecue,Meat & Bacon,Super Premium,84.9
1802,Grande,Fina,Frango com Barbecue,Extravaganzza®,Super Premium,84.9
1803,Grande,Fina,Frango com Barbecue,Veggie®,Super Premium,84.9
1804,Grande,Fina,Frango com Barbecue,Portuguesa,Super Premium,84.9
1805,Grande,Fina,Frango com Barbecue,Pepperrock,Super Premium,84.9
1806,Grande,Fina,Frango com Barbecue,Frango Grelhado,Super Premium,84.9
1807,Grande,Fina,Frango com Barbecue,Frango com Cream Cheese,Super Premium,84.9
1808,Grande,Fina,Frango com Barbecue,Egg & Bacon,Super Premium,84.9
1809,Grande,Fina,Frango com Barbecue,Catuperoni,Super Premium,84.9
1810,Grande,Fina,Frango com Barbecue,Calabresa Especial,Super Premium,84.9
1811,Grande,Fina,Frango com Barbecue,Búfala La Bianca,Super Premium,84.9
1812,Grande,Fina,Frango com Barbecue,Bauru,Super Premium,84.9
1813,Grande,Fina,Frango com Barbecue,4 Queijos,Super Premium,84.9
1814,Grande,Fina,Frango com Barbecue,América,Super Premium,84.9
1815,Grande,Fina,Frango com Barbecue,Napolitana,Super Premium,84.9
1816,Grande,Fina,Frango com Barbecue,Presunto,Super Premium,84.9
1817,Grande,Fina,Frango com Barbecue,Pepperoni,Super Premium,84.9
1818,Grande,Fina,Frango com Barbecue,Margherita,Super Premium,84.9
1819,Grande,Fina,Frango com Barbecue,Pizza de Queijo,Super Premium,84.9
1820,Grande,Fina,Frango com Barbecue,Corn & Bacon,Super Premium,84.9
1821,Grande,Fina,Frango com Barbecue,Calabresa,Super Premium,84.9
1822,Grande,Fina,Frango com Barbecue,Frango com Requeijão,Super Premium,84.9
1823,Grande,Fina,Frango com Barbecue,3 Queijos,Super Premium,84.9
1824,Grande,Fina,Meat & Bacon,Meat & Bacon,Super Premium,84.9
1825,Grande,Fina,Meat & Bacon,Extravaganzza®,Super Premium,84.9
1826,Grande,Fina,Meat & Bacon,Veggie®,Super Premium,84.9
1827,Grande,Fina,Meat & Bacon,Portuguesa,Super Premium,84.9
1828,Grande,Fina,Meat & Bacon,Pepperrock,Super Premium,84.9
1829,Grande,Fina,Meat & Bacon,Frango Grelhado,Super Premium,84.9
1830,Grande,Fina,Meat & Bacon,Frango com Cream Cheese,Super Premium,84.9
1831,Grande,Fina,Meat & Bacon,Egg & Bacon,Super Premium,84.9
1832,Grande,Fina,Meat & Bacon,Catuperoni,Super Premium,84.9
1833,Grande,Fina,Meat & Bacon,Calabresa Especial,Super Premium,84.9
1834,Grande,Fina,Meat & Bacon,Búfala La Bianca,Super Premium,84.9
1835,Grande,Fina,Meat & Bacon,Bauru,Super Premium,84.9
1836,Grande,Fina,Meat & Bacon,4 Queijos,Super Premium,84.9
1837,Grande,Fina,Meat & Bacon,América,Super Premium,84.9
1838,Grande,Fina,Meat & Bacon,Napolitana,Super Premium,84.9
1839,Grande,Fina,Meat & Bacon,Presunto,Super Premium,84.9
1840,Grande,Fina,Meat & Bacon,Pepperoni,Super Premium,84.9
1841,Grande,Fina,Meat & Bacon,Margherita,Super Premium,84.9
1842,Grande,Fina,Meat & Bacon,Pizza de Queijo,Super Premium,84.9
1843,Grande,Fina,Meat & Bacon,Corn & Bacon,Super Premium,84.9
1844,Grande,Fina,Meat & Bacon,Calabresa,Super Premium,84.9
1845,Grande,Fina,Meat & Bacon,Frango com Requeijão,Super Premium,84.9
1846,Grande,Fina,Meat & Bacon,3 Queijos,Super Premium,84.9
1847,Grande,Fina,Extravaganzza®,Extravaganzza®,Super Premium,84.9
1848,Grande,Fina,Extravaganzza®,Veggie®,Super Premium,84.9
1849,Grande,Fina,Extravaganzza®,Portuguesa,Super Premium,84.9
1850,Grande,Fina,Extravaganzza®,Pepperrock,Super Premium,84.9
1851,Grande,Fina,Extravaganzza®,Frango Grelhado,Super Premium,84.9
1852,Grande,Fina,Extravaganzza®,Frango com Cream Cheese,Super Premium,84.9
1853,Grande,Fina,Extravaganzza®,Egg & Bacon,Super Premium,84.9
1854,Grande,Fina,Extravaganzza®,Catuperoni,Super Premium,84.9
1855,Grande,Fina,Extravaganzza®,Calabresa Especial,Super Premium,84.9
1856,Grande,Fina,Extravaganzza®,Búfala La Bianca,Super Premium,84.9
1857,Grande,Fina,Extravaganzza®,Bauru,Super Premium,84.9
1858,Grande,Fina,Extravaganzza®,4 Queijos,Super Premium,84.9
1859,Grande,Fina,Extravaganzza®,América,Super Premium,84.9
1860,Grande,Fina,Extravaganzza®,Napolitana,Super Premium,84.9
1861,Grande,Fina,Extravaganzza®,Presunto,Super Premium,84.9
1862,Grande,Fina,Extravaganzza®,Pepperoni,Super Premium,84.9
1863,Grande,Fina,Extravaganzza®,Margherita,Super Premium,84.9
1864,Grande,Fina,Extravaganzza®,Pizza de Queijo,Super Premium,84.9
1865,Grande,Fina,Extravaganzza®,Corn & Bacon,Super Premium,84.9
1866,Grande,Fina,Extravaganzza®,Calabresa,Super Premium,84.9
1867,Grande,Fina,Extravaganzza®,Frango com Requeijão,Super Premium,84.9
1868,Grande,Fina,Extravaganzza®,3 Queijos,Super Premium,84.9
1869,Grande,Fina,Veggie®,Veggie®,Super Premium,84.9
1870,Grande,Fina,Veggie®,Portuguesa,Super Premium,84.9
1871,Grande,Fina,Veggie®,Pepperrock,Super Premium,84.9
1872,Grande,Fina,Veggie®,Frango Grelhado,Super Premium,84.9
1873,Grande,Fina,Veggie®,Frango com Cream Cheese,Super Premium,84.9
1874,Grande,Fina,Veggie®,Egg & Bacon,Super Premium,84.9
1875,Grande,Fina,Veggie®,Catuperoni,Super Premium,84.9
1876,Grande,Fina,Veggie®,Calabresa Especial,Super Premium,84.9
1877,Grande,Fina,Veggie®,Búfala La Bianca,Super Premium,84.9
1878,Grande,Fina,Veggie®,Bauru,Super Premium,84.9
1879,Grande,Fina,Veggie®,4 Queijos,Super Premium,84.9
1880,Grande,Fina,Veggie®,América,Super Premium,84.9
1881,Grande,Fina,Veggie®,Napolitana,Super Premium,84.9
1882,Grande,Fina,Veggie®,Presunto,Super Premium,84.9
1883,Grande,Fina,Veggie®,Pepperoni,Super Premium,84.9
1884,Grande,Fina,Veggie®,Margherita,Super Premium,84.9
1885,Grande,Fina,Veggie®,Pizza de Queijo,Super Premium,84.9
1886,Grande,Fina,Veggie®,Corn & Bacon,Super Premium,84.9
1887,Grande,Fina,Veggie®,Calabresa,Super Premium,84.9
1888,Grande,Fina,Veggie®,Frango com Requeijão,Super Premium,84.9
1889,Grande,Fina,Veggie®,3 Queijos,Super Premium,84.9
1890,Grande,Fina,Portuguesa,Portuguesa,Super Premium,84.9
1891,Grande,Fina,Portuguesa,Pepperrock,Super Premium,84.9
1892,Grande,Fina,Portuguesa,Frango Grelhado,Super Premium,84.9
1893,Grande,Fina,Portuguesa,Frango com Cream Cheese,Super Premium,84.9
1894,Grande,Fina,Portuguesa,Egg & Bacon,Super Premium,84.9
1895,Grande,Fina,Portuguesa,Catuperoni,Super Premium,84.9
1896,Grande,Fina,Portuguesa,Calabresa Especial,Super Premium,84.9
1897,Grande,Fina,Portuguesa,Búfala La Bianca,Super Premium,84.9
1898,Grande,Fina,Portuguesa,Bauru,Super Premium,84.9
1899,Grande,Fina,Portuguesa,4 Queijos,Super Premium,84.9
1900,Grande,Fina,Portuguesa,América,Super Premium,84.9
1901,Grande,Fina,Portuguesa,Napolitana,Super Premium,84.9
1902,Grande,Fina,Portuguesa,Presunto,Super Premium,84.9
1903,Grande,Fina,Portuguesa,Pepperoni,Super Premium,84.9
1904,Grande,Fina,Portuguesa,Margherita,Super Premium,84.9
1905,Grande,Fina,Portuguesa,Pizza de Queijo,Super Premium,84.9
1906,Grande,Fina,Portuguesa,Corn & Bacon,Super Premium,84.9
1907,Grande,Fina,Portuguesa,Calabresa,Super Premium,84.9
1908,Grande,Fina,Portuguesa,Frango com Requeijão,Super Premium,84.9
1909,Grande,Fina,Portuguesa,3 Queijos,Super Premium,84.9
1910,Grande,Fina,Pepperrock,Pepperrock,Super Premium,84.9
